1622812924059890176,0.00609,-0.00176,-0.00100,0.99984,-0.01690,-0.00401,0.00451,0.00051,-0.00009,0.00039,
1622812924159803904,0.00466,-0.00359,-0.00109,0.99984,-0.01685,-0.00410,0.00455,-0.00205,-0.00220,0.00047,
1622812924259759872,0.00526,-0.00279,-0.00101,0.99984,-0.01696,-0.00407,0.00453,-0.00094,0.00028,-0.00061,
1622812924359714816,0.00076,-0.00200,-0.00075,0.99984,-0.01665,-0.00412,0.00454,0.00051,-0.00691,-0.00356,
1622812924459666176,-0.00342,-0.00798,-0.00203,0.99983,-0.01719,-0.00476,0.00519,-0.02051,0.00311,0.00205,
1622812924559616256,-0.00001,-0.01260,-0.00140,0.99984,-0.01696,-0.00362,0.00482,0.01732,-0.00720,-0.00197,
1622812924659563008,0.00197,-0.00417,-0.00135,0.99984,-0.01687,-0.00459,0.00446,-0.00651,-0.00081,0.00211,
1622812924759508480,-0.00118,-0.00444,-0.00094,0.99984,-0.01682,-0.00417,0.00474,-0.00144,0.00129,0.00013,
1622812924859450112,0.00254,-0.00197,-0.00072,0.99984,-0.01690,-0.00413,0.00467,0.00054,0.00014,-0.00076,
1622812924959390976,0.00169,-0.00353,-0.00090,0.99984,-0.01699,-0.00424,0.00470,-0.00428,0.00207,0.00160,
1622812925059328000,0.00033,-0.00505,-0.00079,0.99984,-0.01686,-0.00382,0.00478,0.00061,0.00022,0.00127,
1622812925159223296,0.00424,-0.00162,-0.00049,0.99983,-0.01739,-0.00410,0.00483,0.00116,0.00271,-0.00028,
1622812925259182336,-0.00129,-0.00582,-0.00128,0.99983,-0.01739,-0.00456,0.00499,-0.00503,0.00418,-0.00012,
1622812925359139840,0.00039,0.00085,-0.00021,0.99983,-0.01749,-0.00313,0.00478,-0.00346,0.00160,-0.00009,
1622812925459094272,0.00436,0.00462,0.00028,0.99983,-0.01751,-0.00402,0.00495,0.00072,0.00412,-0.00155,
1622812925559047424,0.00432,-0.00192,-0.00001,0.99983,-0.01757,-0.00377,0.00477,-0.00255,-0.00071,0.00179,
1622812925658997504,0.00023,-0.00276,-0.00026,0.99983,-0.01749,-0.00388,0.00492,-0.00085,-0.00033,0.00041,
1622812925758946304,0.00202,-0.00239,-0.00017,0.99983,-0.01762,-0.00377,0.00481,-0.00322,0.00164,0.00112,
1622812925858892032,0.00112,-0.00139,-0.00015,0.99983,-0.01760,-0.00380,0.00490,-0.00071,0.00234,-0.00032,
1622812925958835968,0.00405,-0.00369,0.00012,0.99983,-0.01771,-0.00328,0.00442,-0.00163,0.00261,0.00227,
1622812926058712832,0.00012,0.00146,-0.00017,0.99983,-0.01764,-0.00337,0.00374,-0.00297,0.00099,0.00081,
1622812926158678272,-0.00013,-0.00210,0.00010,0.99984,-0.01742,-0.00300,0.00380,-0.00388,0.00186,0.00435,
1622812926258640128,-0.00586,0.00206,-0.00044,0.99983,-0.01763,-0.00374,0.00464,-0.00478,0.01282,-0.00162,
1622812926358601216,0.00517,0.00244,-0.00029,0.99983,-0.01719,-0.00308,0.00606,0.00833,0.00528,0.00192,
1622812926458558976,0.00187,-0.00277,-0.00002,0.99984,-0.01620,-0.00205,0.00744,0.01580,-0.01376,-0.00183,
1622812926558515456,0.01033,-0.00722,0.00083,0.99982,-0.01636,-0.00129,0.00984,0.04584,0.00490,0.00489,
1622812926991633408,0.08428,0.00397,-0.00296,0.99981,-0.01613,-0.00429,0.00966,0.19871,0.00610,-0.00468,
1622812927024948992,0.07588,-0.00304,0.00035,0.99979,-0.01626,-0.00369,0.01186,0.20824,0.01899,-0.00061,
1622812927058263296,0.09102,-0.00646,0.00322,0.99974,-0.01679,-0.00387,0.01488,0.21341,0.03490,0.00405,
1622812927091578368,0.09242,-0.00205,-0.00000,0.99968,-0.01630,-0.00509,0.01841,0.20401,0.02535,0.00117,
1622812927124892160,0.10378,-0.00220,0.00053,0.99960,-0.01618,-0.00533,0.02266,0.21575,0.03055,0.00202,
1622812927158206976,0.10913,0.00096,-0.00069,0.99947,-0.01624,-0.00574,0.02747,0.22686,0.04683,-0.00416,
1622812927258147584,0.12627,0.00371,-0.00163,0.99891,-0.01592,-0.00627,0.04346,0.23513,0.03182,-0.00181,
1622812927358269952,0.14590,0.01127,-0.00173,0.99854,-0.01645,-0.00642,0.05102,0.23280,0.00579,-0.00024,
1622812927458740736,0.17645,0.00724,-0.00298,0.99856,-0.01617,-0.00565,0.05086,0.26683,-0.03303,-0.00761,
1622812927559229952,0.20100,0.00903,-0.00205,0.99819,-0.01631,-0.00834,0.05736,0.25562,0.02756,0.00186,
1622812927659735040,0.23233,0.01029,-0.00292,0.99736,-0.01878,-0.00759,0.06967,0.28045,0.03142,-0.00694,
1622812927760258048,0.26375,0.01132,-0.00404,0.99716,-0.01861,-0.00763,0.07260,0.30014,-0.02835,-0.00408,
1622812927860797184,0.29344,0.00962,-0.00420,0.99729,-0.01826,-0.00680,0.07095,0.30805,-0.03191,-0.00549,
1622812927961354496,0.32507,0.00652,-0.00423,0.99725,-0.01886,-0.00666,0.07136,0.31848,-0.01763,-0.00094,
1622812928061927680,0.35823,0.00506,-0.00479,0.99710,-0.01850,-0.00659,0.07353,0.35197,-0.02813,-0.00017,
1622812928162519296,0.39290,0.00125,-0.00539,0.99689,-0.01674,-0.00816,0.07661,0.35574,-0.03599,-0.00866,
1622812928263500032,0.42847,-0.00338,-0.00629,0.99707,-0.01754,-0.00838,0.07402,0.35488,-0.04648,-0.00559,
1622812928363544064,0.46237,-0.01661,-0.00772,0.99772,-0.01621,-0.00799,0.06500,0.36811,-0.07878,-0.01722,
1622812928463586560,0.50118,-0.01699,-0.00596,0.99777,-0.01850,-0.01095,0.06322,0.38476,-0.03834,-0.01373,
1622812928563630848,0.53912,-0.02145,-0.00421,0.99710,-0.01825,-0.00938,0.07326,0.37845,0.02112,-0.00555,
1622812928663673856,0.57653,-0.01957,-0.00446,0.99586,-0.01897,-0.00982,0.08834,0.37349,0.03228,-0.00709,
1622812928763718144,0.61210,-0.01722,-0.00302,0.99433,-0.01903,-0.01158,0.10394,0.36786,0.04855,-0.00068,
1622812928863761408,0.64314,-0.00531,-0.00174,0.99320,-0.01918,-0.01088,0.11435,0.36380,0.04780,-0.00404,
1622812928963805952,0.68399,-0.00022,-0.00106,0.99228,-0.01927,-0.01156,0.12195,0.41322,0.08075,0.00191,
1622812929063849472,0.72914,0.00630,-0.00099,0.99133,-0.01892,-0.01260,0.12943,0.44999,0.08677,0.00371,
1622812929163900416,0.77655,0.01513,-0.00100,0.99060,-0.01815,-0.01206,0.13503,0.47463,0.11386,0.00303,
1622812929263940352,0.82445,0.03921,-0.00108,0.98934,-0.01744,-0.01220,0.14409,0.46657,0.14979,-0.00179,
1622812929363981568,0.87034,0.05547,-0.00108,0.98711,-0.01657,-0.01111,0.15880,0.43731,0.17123,-0.00465,
1622812929464021248,0.91396,0.07318,-0.00127,0.98432,-0.01588,-0.01199,0.17529,0.41502,0.18667,-0.00067,
1622812929564062464,0.95369,0.09809,-0.00076,0.98117,-0.01467,-0.01167,0.19222,0.40501,0.18583,-0.00604,
1622812929664102144,0.99260,0.12617,0.00060,0.97848,-0.01358,-0.01175,0.20557,0.41270,0.20331,0.00374,
1622812929764143104,1.03278,0.14917,0.00119,0.97564,-0.01206,-0.01254,0.21870,0.39107,0.21946,-0.00551,
1622812929864183040,1.07035,0.17215,0.00184,0.97189,-0.01197,-0.01317,0.23475,0.36944,0.23866,-0.00728,
1622812929964223744,1.10402,0.19631,0.00262,0.96740,-0.01330,-0.01419,0.25250,0.33991,0.25534,0.00414,
1622812930064263424,1.13658,0.22347,0.00335,0.96312,-0.01481,-0.01592,0.26821,0.33579,0.23886,-0.00296,
1622812930164020736,1.16956,0.24446,0.00305,0.96088,-0.01505,-0.01643,0.27607,0.33692,0.20456,0.00021,
1622812930264189952,1.20543,0.26264,0.00354,0.96145,-0.01493,-0.01571,0.27413,0.36142,0.20999,-0.00015,
1622812930364362752,1.24451,0.28285,0.00334,0.96228,-0.01433,-0.01568,0.27124,0.39235,0.24075,0.00295,
1622812930464537344,1.28511,0.30693,0.00291,0.96288,-0.01363,-0.01499,0.26918,0.40712,0.23906,0.00401,
1622812930564715264,1.32565,0.32969,0.00205,0.96341,-0.01262,-0.01431,0.26734,0.38622,0.25411,0.00234,
1622812930664894976,1.36332,0.35567,0.00211,0.96323,-0.01122,-0.01407,0.26809,0.37923,0.25900,-0.00158,
1622812930765078528,1.40177,0.38222,0.00054,0.96101,-0.01039,-0.01285,0.27602,0.35745,0.29673,-0.00331,
1622812930898659584,1.45037,0.42214,0.00072,0.95748,-0.00972,-0.01367,0.28800,0.38963,0.29303,0.00458,
1622812930965452288,1.47616,0.44190,0.00033,0.95649,-0.00946,-0.01386,0.29127,0.36881,0.28374,0.00141,
1622812931099523328,1.52745,0.47976,-0.00067,0.95578,-0.00977,-0.01370,0.29359,0.37260,0.28515,-0.01016,
1622812931166208000,1.55307,0.49827,-0.00064,0.95519,-0.00993,-0.01463,0.29548,0.37897,0.28689,-0.00366,
1622812931266234368,1.58995,0.52762,-0.00106,0.95423,-0.01047,-0.01411,0.29854,0.36439,0.27229,-0.00179,
1622812931366261504,1.62470,0.55588,0.00008,0.95318,-0.01066,-0.01490,0.30185,0.37145,0.28868,0.00240,
1622812931466286848,1.66679,0.58543,0.00070,0.95295,-0.01142,-0.01511,0.30252,0.41430,0.28437,-0.00098,
1622812931566312960,1.71054,0.61926,0.00161,0.95512,-0.01026,-0.01840,0.29547,0.46776,0.38692,0.01613,
1622812931666337792,1.76482,0.65339,0.00294,0.95868,-0.01188,-0.01219,0.28399,0.51818,0.29998,0.02118,
1622812931766362880,1.81646,0.68529,0.00441,0.96069,-0.01328,-0.01380,0.27698,0.54409,0.31383,0.01121,
1622812931866386432,1.87243,0.71463,0.00425,0.96197,-0.01328,-0.01348,0.27251,0.54442,0.27464,0.01032,
1622812931966410752,1.92556,0.74606,0.00454,0.96208,-0.01463,-0.01266,0.27208,0.53495,0.27473,0.02005,
1622812932066413568,1.98277,0.76843,0.00403,0.96133,-0.01470,-0.01307,0.27471,0.53660,0.25593,0.00859,
1622812932199785728,2.05570,0.80207,0.00273,0.95903,-0.01428,-0.01860,0.28233,0.58170,0.25278,-0.04129,
1622812932299814656,2.11369,0.83241,0.00143,0.95722,-0.01494,-0.01146,0.28875,0.57343,0.30998,0.00806,
1622812932366500096,2.14950,0.85456,0.00260,0.95597,-0.01551,-0.01334,0.29275,0.52268,0.31637,-0.00225,
1622812932466528000,2.19778,0.89269,0.00406,0.95170,-0.01613,-0.01271,0.30636,0.49126,0.37474,0.00730,
1622812932566556160,2.24331,0.92783,0.00424,0.94750,-0.01577,-0.01321,0.31909,0.45594,0.35707,-0.00335,
1622812932666583040,2.28823,0.96419,0.00442,0.94450,-0.01505,-0.01416,0.32787,0.45720,0.37737,-0.00697,
1622812932766610688,2.33371,1.00277,0.00445,0.94158,-0.01451,-0.01286,0.33622,0.45604,0.41688,0.00044,
1622812932899979264,2.39177,1.05994,0.00535,0.93732,-0.01314,-0.01168,0.34803,0.44689,0.42485,-0.00724,
1622812933000004864,2.43282,1.10068,0.00516,0.93573,-0.01332,-0.01111,0.35228,0.41972,0.38742,-0.00285,
1622812933066689024,2.45914,1.12392,0.00512,0.93438,-0.01389,-0.01062,0.35585,0.37501,0.38866,-0.00348,
1622812933166699264,2.49407,1.16033,0.00480,0.93243,-0.01392,-0.01060,0.36092,0.37842,0.35656,-0.01447,
1622812933266731520,2.52853,1.19632,0.00405,0.93163,-0.01350,-0.01022,0.36301,0.34585,0.36529,-0.00196,
1622812933366764032,2.56428,1.23110,0.00390,0.92904,-0.01303,-0.01053,0.36961,0.34437,0.40756,-0.00032,
1622812933466795520,2.59688,1.27267,0.00480,0.92332,-0.01517,-0.00881,0.38363,0.32901,0.42585,-0.00454,
1622812933566827520,2.62161,1.31593,0.00499,0.91785,-0.01503,-0.01301,0.39643,0.26672,0.36853,0.00910,
1622812933666858496,2.65249,1.35882,0.00500,0.91230,-0.01463,-0.01227,0.40907,0.34226,0.47695,0.00765,
1622812933766889984,2.68410,1.40471,0.00575,0.90804,-0.01415,-0.01553,0.41837,0.33180,0.43316,0.00872,
1622812933866920448,2.71597,1.44919,0.00611,0.90600,-0.01494,-0.01315,0.42281,0.30035,0.43568,0.00309,
1622812933966951168,2.74374,1.48967,0.00624,0.90480,-0.01410,-0.01347,0.42539,0.28407,0.41861,-0.00258,
1622812934066986496,2.77101,1.53023,0.00639,0.90558,-0.01416,-0.01244,0.42377,0.27983,0.40736,0.00444,
1622812934200357632,2.80875,1.58503,0.00671,0.90521,-0.01410,-0.01007,0.42461,0.27894,0.42896,-0.00118,
1622812934267042560,2.82632,1.61116,0.00613,0.90395,-0.01295,-0.01002,0.42732,0.27012,0.42399,-0.00167,
1622812934367070976,2.85316,1.65600,0.00643,0.90048,-0.01273,-0.00851,0.43462,0.27845,0.45516,-0.00107,
1622812934467097600,2.87882,1.70239,0.00622,0.89753,-0.01293,-0.00911,0.44067,0.26258,0.44289,0.00549,
1622812934567124736,2.90358,1.74556,0.00486,0.89654,-0.01123,-0.01168,0.44266,0.28103,0.44186,0.00263,
1622812934667150592,2.93443,1.78756,0.00468,0.89371,-0.00897,-0.01021,0.44843,0.26709,0.46587,0.00526,
1622812934767177216,2.96175,1.83291,0.00372,0.88628,-0.00825,-0.01168,0.46294,0.28866,0.45580,-0.00138,
1622812934867202048,2.99004,1.87768,0.00389,0.88055,-0.00884,-0.01120,0.47373,0.27997,0.43600,-0.00175,
1622812934967227648,3.01620,1.91831,0.00299,0.87939,-0.00883,-0.01304,0.47584,0.30822,0.38172,-0.00333,
1622812935067251968,3.04732,1.95788,0.00248,0.87930,-0.00906,-0.01228,0.47602,0.28800,0.40604,-0.00233,
1622812935167258880,3.07839,1.99999,0.00285,0.87707,-0.00490,-0.01610,0.48007,0.29991,0.44508,-0.00371,
1622812935267290880,3.11418,2.04881,0.00468,0.87466,-0.01208,-0.01326,0.48440,0.33841,0.51024,-0.00771,
1622812935367323136,3.15324,2.09172,0.00502,0.87436,-0.00758,-0.01696,0.48492,0.34919,0.43916,0.01786,
1622812935467354368,3.19495,2.13576,0.00543,0.87962,-0.00858,-0.01361,0.47540,0.43186,0.45863,0.00296,
1622812935567386112,3.23591,2.17914,0.00508,0.88523,-0.00711,-0.01449,0.46487,0.41321,0.42858,0.00649,
1622812935667416832,3.27882,2.22478,0.00593,0.88628,-0.00641,-0.01345,0.46291,0.40729,0.46751,0.00588,
1622812935800791040,3.33090,2.28765,0.00458,0.88144,-0.00559,-0.01317,0.47209,0.41737,0.49233,-0.00235,
1622812935867478016,3.35753,2.31900,0.00577,0.87904,-0.00482,-0.01382,0.47652,0.42589,0.49849,-0.00261,
1622812935967508224,3.40077,2.37011,0.00610,0.87625,-0.00462,-0.01366,0.48165,0.44223,0.50082,0.01131,
1622812936067537664,3.44435,2.42121,0.00668,0.87442,-0.00503,-0.01410,0.48493,0.43440,0.52302,0.00227,
1622812936167560704,3.48669,2.47367,0.00560,0.87330,-0.00485,-0.01424,0.48694,0.43525,0.50975,0.00617,
1622812936267592704,3.52854,2.52577,0.00557,0.87121,-0.00527,-0.01426,0.49067,0.40907,0.52110,0.00469,
1622812936367625216,3.57041,2.58001,0.00495,0.86884,-0.00488,-0.01397,0.49487,0.40375,0.53879,0.00283,
1622812936467656704,3.60504,2.64124,0.00406,0.86229,-0.00591,-0.01446,0.50618,0.35468,0.56621,0.00105,
1622812936567688192,3.63827,2.69894,0.00531,0.85212,-0.00730,-0.01298,0.52314,0.30820,0.59087,0.00792,
1622812936667718656,3.66590,2.75944,0.00360,0.84306,-0.00865,-0.01338,0.53758,0.30738,0.56191,0.00601,
1622812936767750144,3.69244,2.81513,0.00191,0.83567,-0.00898,-0.01387,0.54899,0.29507,0.54664,-0.00486,
1622812936867779840,3.72182,2.87049,0.00015,0.83341,-0.00929,-0.01318,0.55242,0.30543,0.53336,-0.00254,
1622812936967810304,3.74780,2.92506,-0.00218,0.83144,-0.01057,-0.01306,0.55536,0.27403,0.54528,-0.01448,
1622812937067830016,3.77561,2.98261,-0.00185,0.82444,-0.00946,-0.01462,0.56569,0.28818,0.62903,0.00082,
1622812937167862784,3.79630,3.04518,-0.00474,0.81238,-0.01291,-0.01284,0.58285,0.18419,0.58497,-0.01836,
1622812937267894272,3.81328,3.10550,-0.00595,0.79742,-0.01318,-0.01378,0.60312,0.16326,0.61765,-0.01511,
1622812937367926272,3.82892,3.16436,-0.00712,0.78292,-0.01039,-0.01507,0.62186,0.15225,0.59990,-0.01980,
1622812937467956736,3.84296,3.22904,-0.00919,0.77091,-0.01127,-0.01369,0.63670,0.13336,0.62832,-0.01780,
1622812937567988480,3.85447,3.29044,-0.00979,0.76217,-0.01059,-0.01374,0.64715,0.11153,0.63401,-0.01588,
1622812937668018176,3.86511,3.35401,-0.01082,0.75126,-0.01137,-0.01294,0.65978,0.07557,0.63112,0.01867,
1622812937768048640,3.87264,3.41802,-0.01309,0.73970,-0.01327,-0.01210,0.67269,0.07693,0.65149,-0.05908,
1622812937868078080,3.88187,3.48310,-0.01383,0.72969,-0.01108,-0.01332,0.68356,0.07909,0.62841,-0.00862,
1622812937968107776,3.88971,3.54792,-0.01382,0.71912,-0.01130,-0.01321,0.69467,0.07248,0.66254,0.01104,
1622812938068136192,3.89681,3.61025,-0.01503,0.70819,-0.00887,-0.01382,0.70583,0.03653,0.62945,0.03700,
1622812938168173824,3.89973,3.67379,-0.01092,0.69627,-0.00838,-0.01471,0.71758,0.01690,0.63186,0.06392,
1622812938268197888,3.90054,3.73789,-0.00799,0.68515,-0.00746,-0.01617,0.72818,-0.00858,0.62325,0.02661,
1622812938368222208,3.90034,3.80085,-0.00647,0.67381,-0.00637,-0.01798,0.73866,-0.01383,0.62586,0.03041,
1622812938468244992,3.89972,3.86218,-0.00623,0.66151,-0.00448,-0.01944,0.74967,-0.02041,0.61971,-0.00260,
1622812938568268544,3.89820,3.92473,-0.00837,0.64823,-0.00622,-0.01722,0.76123,-0.02942,0.61326,-0.03768,
1622812938668290816,3.89285,3.98481,-0.00831,0.63415,-0.00414,-0.02009,0.77294,-0.11022,0.63198,-0.07110,
1622812938768313088,3.88398,4.04229,-0.00785,0.61892,0.00412,-0.02779,0.78495,-0.07640,0.59977,-0.00038,
1622812938868334336,3.87458,4.10615,-0.00957,0.60441,-0.00210,-0.02030,0.79642,-0.11353,0.60951,0.00513,
1622812938968355840,3.86243,4.16482,-0.01010,0.58792,0.00105,-0.02245,0.80861,-0.15182,0.57919,0.00357,
1622812939068376320,3.84745,4.22538,-0.01039,0.57020,-0.00111,-0.02026,0.82125,-0.15901,0.59962,-0.00179,
1622812939168400640,3.82903,4.28686,-0.01125,0.55217,-0.00227,-0.01948,0.83350,-0.18372,0.59204,0.00534,
1622812939268423680,3.80907,4.34601,-0.01091,0.53276,-0.00394,-0.01828,0.84606,-0.19926,0.56616,0.00744,
1622812939368446976,3.78822,4.40026,-0.00987,0.51090,-0.00317,-0.01786,0.85945,-0.21932,0.53276,0.01387,
1622812939468468992,3.76491,4.45216,-0.00905,0.48595,-0.00252,-0.01907,0.87377,-0.24196,0.51862,0.00285,
1622812939568491520,3.73981,4.50494,-0.00840,0.45979,-0.00225,-0.01898,0.88782,-0.24550,0.50686,0.00996,
1622812939668512000,3.71082,4.55447,-0.00882,0.43391,-0.00061,-0.01986,0.90074,-0.28839,0.49365,0.00642,
1622812939768533760,3.68110,4.60173,-0.00917,0.41038,0.00025,-0.02107,0.91167,-0.28735,0.47775,0.00036,
1622812939868553728,3.65341,4.65037,-0.01003,0.39086,0.00158,-0.02047,0.92022,-0.29884,0.47873,-0.00264,
1622812939968574208,3.62142,4.69912,-0.01118,0.37218,0.00245,-0.02055,0.92793,-0.33094,0.47073,-0.00835,
1622812940068629504,3.58733,4.74682,-0.01212,0.35409,0.00242,-0.01964,0.93500,-0.34474,0.46108,0.00515,
1622812940168658176,3.55121,4.79290,-0.01324,0.33491,0.00357,-0.01901,0.94205,-0.39324,0.43958,-0.00120,
1622812940268685568,3.51167,4.83853,-0.01381,0.31221,0.00369,-0.01896,0.94982,-0.41486,0.43714,0.00482,
1622812940368713728,3.46924,4.88191,-0.01499,0.28923,0.00383,-0.01867,0.95707,-0.44089,0.41535,-0.00934,
1622812940535424512,3.39326,4.94824,-0.01374,0.24900,0.00344,-0.01754,0.96834,-0.47967,0.37132,-0.00099,
1622812940568767232,3.37705,4.96245,-0.01417,0.24029,0.00305,-0.01755,0.97054,-0.48868,0.36113,0.00712,
1622812940668793088,3.32883,4.99837,-0.01384,0.21329,0.00374,-0.01704,0.97683,-0.49091,0.33912,0.00318,
1622812940768819456,3.27563,5.02828,-0.01249,0.18488,0.00384,-0.01758,0.98260,-0.51337,0.29290,0.00634,
1622812940868844032,3.22476,5.05761,-0.01280,0.15867,0.00523,-0.01654,0.98718,-0.50567,0.27199,0.00070,
1622812940968869376,3.17906,5.08591,-0.01533,0.13451,0.00606,-0.01576,0.99077,-0.50743,0.25214,-0.00618,
1622812941068896768,3.13474,5.11142,-0.01921,0.11210,0.00727,-0.01613,0.99354,-0.49914,0.23943,-0.01418,
1622812941168921088,3.09067,5.13421,-0.02037,0.08980,0.00840,-0.01620,0.99579,-0.49612,0.21046,-0.01571,
1622812941268943616,3.04306,5.15817,-0.02057,0.06678,0.00875,-0.01590,0.99760,-0.50649,0.20704,-0.00758,
1622812941368967168,2.98735,5.17818,-0.01769,0.05057,0.00904,-0.01600,0.99855,-0.50790,0.20009,0.00496,
1622812941468988672,2.93398,5.19844,-0.01697,0.03702,0.00949,-0.01563,0.99915,-0.51003,0.18598,0.00284,
1622812941569010688,2.88387,5.21907,-0.01702,0.02400,0.01029,-0.01511,0.99954,-0.52055,0.17624,0.00895,
1622812941669031424,2.82956,5.23656,-0.01413,0.01216,0.01116,-0.01631,0.99973,-0.53115,0.16762,0.01479,
1622812941769052416,2.77841,5.25393,-0.01284,0.00462,0.01248,-0.01607,0.99978,-0.54291,0.18004,0.02394,
1622812941869071872,2.72754,5.27174,-0.01306,-0.00081,0.01397,-0.01702,0.99976,-0.57623,0.14783,0.00874,
1622812941969092096,2.67029,5.28561,-0.01386,-0.00538,0.01328,-0.01791,0.99974,-0.57729,0.14466,-0.00886,
1622812942069085184,2.60857,5.29900,-0.01407,-0.00824,0.01304,-0.01766,0.99973,-0.60396,0.14466,-0.00350,
1622812942169112064,2.54647,5.31339,-0.01406,-0.00957,0.01284,-0.01833,0.99970,-0.62030,0.11921,-0.01208,
1622812942302479616,2.46414,5.32784,-0.01512,-0.01516,0.01208,-0.01839,0.99964,-0.64341,0.10616,-0.01125,
1622812942369163264,2.42022,5.33647,-0.01386,-0.01877,0.01159,-0.01788,0.99960,-0.65349,0.09991,-0.00823,
1622812942469188096,2.35735,5.34643,-0.01308,-0.02266,0.01024,-0.01774,0.99953,-0.66602,0.10201,0.00048,
1622812942569212928,2.28604,5.35874,-0.01301,-0.02661,0.00892,-0.01662,0.99947,-0.65607,0.10010,-0.00505,
1622812942669236736,2.21772,5.36811,-0.01283,-0.03182,0.00700,-0.01710,0.99932,-0.64884,0.07391,0.00809,
1622812942769260544,2.15054,5.37655,-0.01294,-0.03691,0.00702,-0.01709,0.99915,-0.66050,0.09752,-0.00097,
1622812942869283328,2.08551,5.38495,-0.01348,-0.03900,0.00725,-0.01704,0.99907,-0.69463,0.07949,0.00247,
1622812942969306624,2.01713,5.39333,-0.01315,-0.03764,0.00749,-0.01672,0.99912,-0.70890,0.08072,0.00288,
1622812943069274624,1.95102,5.39816,-0.01497,-0.04013,0.00774,-0.01620,0.99903,-0.72167,0.04327,-0.00344,
1622812943169313536,1.87806,5.40013,-0.01492,-0.04582,0.00761,-0.01724,0.99877,-0.70866,0.01723,-0.00309,
1622812943269351168,1.80614,5.40246,-0.01417,-0.05144,0.00828,-0.01714,0.99849,-0.70703,0.01671,-0.00224,
1622812943369390592,1.73849,5.40554,-0.01406,-0.05153,0.00876,-0.01652,0.99850,-0.68925,0.01771,-0.00335,
1622812943469428480,1.67321,5.40665,-0.01492,-0.05375,0.01018,-0.01451,0.99840,-0.68342,0.00666,-0.00882,
1622812943569467648,1.60636,5.40542,-0.01596,-0.05870,0.01114,-0.01468,0.99811,-0.69226,-0.01560,-0.00081,
1622812943669505792,1.53732,5.40604,-0.01598,-0.06217,0.01133,-0.01389,0.99790,-0.70064,0.01368,-0.01012,
1622812943769545216,1.46818,5.40727,-0.01650,-0.06310,0.01149,-0.01371,0.99785,-0.69106,0.01354,-0.00250,
1622812943869584128,1.39440,5.41404,-0.01669,-0.06044,0.01207,-0.01346,0.99801,-0.71937,0.03754,-0.01200,
1622812943969623808,1.31923,5.41928,-0.01738,-0.05771,0.01271,-0.01291,0.99817,-0.72704,0.03073,-0.00632,
1622812944069685504,1.24438,5.42321,-0.01805,-0.05730,0.01218,-0.01335,0.99819,-0.76609,0.02840,-0.01035,
1622812944169718528,1.16719,5.42960,-0.01675,-0.05577,0.01160,-0.01346,0.99829,-0.77968,0.04996,-0.01622,
