1619103060780464128,0.18742,1.77338,0.35682,0.64705,-0.65408,-0.26152,0.29176,
1619103060880344064,0.15427,1.78034,0.35694,0.64304,-0.64564,-0.27426,0.30728,
1619103060980219392,0.12346,1.78505,0.35329,0.63415,-0.64176,-0.29052,0.31873,
1619103061080091648,0.09194,1.79183,0.35089,0.62595,-0.63691,-0.30805,0.32809,
1619103061213248000,0.05573,1.79970,0.34827,0.61589,-0.62838,-0.32821,0.34364,
1619103061279711488,0.03825,1.80622,0.34755,0.60947,-0.62356,-0.33829,0.35395,
1619103061379616256,0.01600,1.81779,0.34634,0.60046,-0.61680,-0.35171,0.36784,
1619103061479518464,-0.01009,1.83265,0.34627,0.59415,-0.60809,-0.36280,0.38156,
1619103061646012672,-0.04875,1.86046,0.34864,0.58420,-0.59175,-0.38833,0.39717,
1619103061812497920,-0.08472,1.88932,0.35178,0.57416,-0.57386,-0.41370,0.41216,
1619103061879088896,-0.10007,1.89827,0.35181,0.56999,-0.56574,-0.42233,0.42034,
1619103061978971904,-0.12139,1.90834,0.35068,0.55535,-0.55792,-0.43865,0.43348,
1619103062078852096,-0.14588,1.91329,0.34982,0.54418,-0.54944,-0.45241,0.44419,
1619103062212019968,-0.17874,1.91475,0.34736,0.53743,-0.53867,-0.46156,0.45603,
1619103062311723776,-0.20913,1.91237,0.34533,0.52785,-0.53120,-0.47234,0.46487,
1619103062411653888,-0.24542,1.91391,0.34380,0.51754,-0.52748,-0.48060,0.47216,
1619103062578195968,-0.30393,1.91061,0.34711,0.51474,-0.52171,-0.47974,0.48239,
1619103062778034432,-0.37122,1.89852,0.35363,0.52196,-0.51071,-0.47871,0.48741,
1619103062977859072,-0.43556,1.89452,0.35154,0.51547,-0.51180,-0.48449,0.48746,
1619103063077766912,-0.47439,1.89629,0.35081,0.50630,-0.50997,-0.49249,0.49096,
1619103063410763264,-0.59782,1.91559,0.34888,0.50992,-0.50069,-0.49443,0.49480,
1619103063577254912,-0.67162,1.93432,0.35561,0.50757,-0.48519,-0.50399,0.50295,
1619103063677145600,-0.71465,1.94240,0.35852,0.50424,-0.47576,-0.51199,0.50720,
1619103063910206720,-0.79680,1.94805,0.35999,-0.49413,0.47517,0.51509,-0.51451,
1619103064076666368,-0.86475,1.94208,0.35734,-0.48599,0.47217,0.52234,-0.51772,
1619103064309597184,-0.96337,1.91934,0.36168,0.47963,-0.48412,-0.51427,0.52067,
1619103064476087808,-1.03096,1.89454,0.36849,0.49095,-0.48699,-0.49823,0.52304,
1619103064575976448,-1.07080,1.88400,0.36674,0.49294,-0.49482,-0.49560,0.51628,
1619103064809034496,-1.18893,1.87767,0.36434,0.49069,-0.49861,-0.50009,0.51041,
1619103065208511232,-1.37850,1.88863,0.36374,0.47678,-0.49306,-0.51025,0.51886,
1619103065474763776,-1.49005,1.89892,0.36590,-0.47548,0.48543,0.52447,-0.51303,
1619103065674548992,-1.60633,1.89786,0.36585,-0.47829,0.49345,0.52024,-0.50705,
1619103065774434816,-1.64416,1.90172,0.36531,0.48332,-0.49428,-0.50917,0.51268,
1619103065874317824,-1.70884,1.89707,0.36570,0.48991,-0.49649,-0.50060,0.51272,
1619103065974195712,-1.75761,1.89678,0.36598,0.49667,-0.50195,-0.49295,0.50829,
1619103066140652032,-1.83274,1.89178,0.36799,0.50772,-0.50636,-0.48157,0.50390,
1619103066373592576,-1.93501,1.88601,0.36410,-0.49759,0.50663,0.49156,-0.50408,
1619103066573382912,-2.03391,1.88868,0.35908,0.48957,-0.50104,-0.49513,0.51393,
1619103066773156864,-2.12117,1.90503,0.35660,0.47764,-0.49646,-0.50111,0.52371,
1619103066906331136,-2.18392,1.91588,0.35680,0.47077,-0.48874,-0.51086,0.52777,
1619103067072788736,-2.25923,1.91946,0.36185,0.47187,-0.47487,-0.52424,0.52632,
1619103067372296960,-2.39199,1.91338,0.35645,-0.46913,0.47184,0.53108,-0.52463,
1619103067572092672,-2.49579,1.89717,0.36337,0.46535,-0.45843,-0.53075,0.54000,
1619103067671985408,-2.53990,1.87969,0.36654,0.44285,-0.43538,-0.54538,0.56293,
1619103068004930048,-2.67001,1.82548,0.36958,0.44328,-0.43159,-0.54961,0.56139,
1619103068104804608,-2.69873,1.80893,0.36747,0.43530,-0.42879,-0.55473,0.56473,
1619103068171385344,-2.71568,1.79706,0.36545,0.43032,-0.42349,-0.55746,0.56984,
1619103068304418304,-2.75768,1.78080,0.36397,0.42929,-0.41270,-0.56053,0.57549,
1619103068470938624,-2.81181,1.76538,0.36685,0.42332,-0.40378,-0.57172,0.57524,
1619103068570845696,-2.83953,1.76132,0.36791,0.41586,-0.39600,-0.57420,0.58356,
1619103068670749952,-2.87213,1.75609,0.36872,0.41184,-0.38502,-0.58237,0.58566,
1619103068803949568,-2.90066,1.74724,0.36701,-0.40069,0.37190,0.59330,-0.59087,
1619103068870547200,-2.91712,1.73708,0.36611,-0.38808,0.36178,0.60084,-0.59792,
1619103068970440192,-2.93279,1.72214,0.36514,0.36819,-0.34285,-0.61045,0.61176,
1619103069103625984,-2.95377,1.69713,0.36525,0.35033,-0.33656,-0.61485,0.62125,
1619103069170216448,-2.96257,1.68234,0.36507,0.34220,-0.32634,-0.61763,0.62844,
1619103069270099968,-2.97303,1.66090,0.36425,0.32970,-0.31265,-0.62581,0.63397,
1619103069367098368,-2.98351,1.64119,0.36442,0.32018,-0.30415,-0.63025,0.63856,
1619103069468093184,-2.99397,1.61841,0.36338,-0.31229,0.29463,0.63872,-0.63851,
1619103069569104896,-3.00412,1.59557,0.36470,-0.29975,0.28607,0.64521,-0.64188,
1619103069737498112,-3.01565,1.55562,0.36972,0.28323,-0.27348,-0.64595,0.65402,
1619103069872247296,-3.02463,1.52581,0.37338,0.26797,-0.26721,-0.64552,0.66340,
1619103069973329664,-3.03086,1.50454,0.37463,0.25822,-0.26088,-0.64547,0.66980,
1619103070108134144,-3.03826,1.47762,0.37464,0.24338,-0.24788,-0.65313,0.67286,
1619103070242969856,-3.04852,1.45676,0.37376,0.22741,-0.23748,-0.65842,0.67703,
1619103070381451264,-3.06072,1.43907,0.37306,0.20357,-0.21477,-0.66839,0.68241,
1619103070447982592,-3.06986,1.42978,0.37240,0.19651,-0.20414,-0.66902,0.68711,
1619103070547774464,-3.08384,1.41415,0.37200,0.17964,-0.18505,-0.67679,0.68952,
1619103070647558912,-3.09699,1.39686,0.37303,0.16603,-0.16567,-0.68097,0.69373,
1619103070714077952,-3.10608,1.38596,0.37370,0.15619,-0.15328,-0.68299,0.69687,
1619103070847107072,-3.11962,1.36988,0.37490,0.13713,-0.12484,-0.68398,0.70553,
1619103070913617408,-3.12517,1.36149,0.37453,0.12511,-0.10871,-0.68618,0.70830,
1619103071013377280,-3.13255,1.35207,0.37397,0.10429,-0.08338,-0.68707,0.71422,
1619103071113129472,-3.13776,1.34123,0.37340,0.08633,-0.06317,-0.69053,0.71535,
1619103071212875520,-3.13882,1.33147,0.37188,0.07171,-0.04535,-0.69392,0.71503,
1619103071312613632,-3.13892,1.31711,0.36935,0.05942,-0.02769,-0.70133,0.70981,
1619103071379076608,-3.13892,1.30486,0.36812,0.04926,-0.02223,-0.70178,0.71035,
1619103071478763264,-3.13752,1.28482,0.36656,0.03733,-0.01144,-0.70314,0.70997,
1619103071611664640,-3.13256,1.25110,0.36353,-0.02295,-0.00168,0.70763,-0.70621,
1619103071810985728,-3.12458,1.18825,0.36609,-0.00210,0.00068,0.71133,-0.70285,
1619103072109899008,-3.10703,1.09227,0.37054,0.00396,-0.01345,-0.70576,0.70831,
1619103072275927040,-3.10686,1.03343,0.36795,-0.00179,0.01709,0.71181,-0.70216,
1619103072542736640,-3.11565,0.93109,0.36051,-0.00082,0.00552,0.71885,-0.69514,
1619103072742323456,-3.13408,0.85139,0.36489,0.00788,0.00002,0.71847,-0.69552,
1619103072908626176,-3.15364,0.78418,0.36597,0.01444,-0.00738,0.71453,-0.69941,
1619103073207927296,-3.17812,0.68180,0.36292,0.02662,-0.01604,0.71358,-0.69988,
1619103073540366848,-3.18192,0.53719,0.36326,0.03333,-0.02624,0.71188,-0.70102,
1619103073806449920,-3.18620,0.39168,0.37131,-0.04044,0.01233,-0.70310,0.70983,
1619103073972726272,-3.18996,0.28927,0.37414,-0.03122,0.00680,-0.70381,0.70967,
1619103074205482240,-3.19429,0.18131,0.37081,0.04139,-0.01061,0.70961,-0.70330,
1619103074437314304,-3.20912,0.06201,0.36373,0.03436,-0.00487,0.70727,-0.70609,
1619103074537491712,-3.21528,0.01489,0.36719,0.04132,-0.01612,0.70853,-0.70429,
1619103074637677312,-3.22311,-0.04141,0.37207,-0.03426,0.01993,-0.70221,0.71086,
1619103074904885248,-3.23970,-0.18467,0.37440,-0.03866,0.02989,-0.70361,0.70890,
1619103075305820160,-3.23330,-0.38285,0.37516,-0.03928,0.02856,-0.70074,0.71177,
1619103075506358272,-3.22270,-0.47523,0.37936,-0.03068,0.01880,-0.70282,0.71046,
1619103075673469440,-3.21900,-0.55399,0.38024,-0.02280,0.00535,-0.70182,0.71197,
1619103075773750784,-3.21729,-0.61065,0.37571,0.02301,-0.00082,0.70855,-0.70528,
1619103076007787264,-3.22262,-0.72785,0.36381,0.02415,-0.00565,0.71140,-0.70235,
1619103076174993408,-3.23518,-0.83105,0.36271,0.02973,-0.01637,0.70736,-0.70604,
1619103076443428352,-3.25844,-0.98384,0.37466,-0.04046,0.02406,-0.70466,0.70798,
1619103076643309568,-3.26481,-1.08421,0.37190,0.04755,-0.03218,0.70971,-0.70215,
1619103076909800192,-3.25824,-1.22797,0.36706,0.04216,-0.03128,0.71363,-0.69855,
1619103077109654784,-3.23892,-1.35182,0.37471,0.02657,-0.01930,0.71118,-0.70224,
1619103077209578240,-3.23437,-1.40261,0.37797,0.01805,-0.00501,0.70787,-0.70609,
1619103077309497856,-3.23131,-1.45700,0.37523,0.01398,0.00303,0.71272,-0.70130,
1619103077475995648,-3.22701,-1.55988,0.36641,0.00336,0.00665,0.72408,-0.68968,
1619103077675864064,-3.22707,-1.68138,0.35680,0.01411,-0.00507,0.72319,-0.69048,
1619103077775793664,-3.22825,-1.74223,0.35724,0.01752,-0.01275,0.71088,-0.70298,
1619103077975644160,-3.24076,-1.86609,0.36692,-0.03474,0.01800,-0.69934,0.71372,
1619103078108870912,-3.24515,-1.93705,0.37063,-0.08306,0.03528,-0.69346,0.71482,
1619103078242092800,-3.23618,-2.00232,0.36750,-0.05518,0.03741,-0.70264,0.70842,
1619103078375192064,-3.23095,-2.07360,0.36503,-0.04659,0.02678,-0.70125,0.71089,
1619103078541778944,-3.21715,-2.16818,0.36584,-0.03796,0.01680,-0.70274,0.71023,
1619103078641727232,-3.20643,-2.22410,0.36647,-0.01899,0.00620,-0.70072,0.71316,
1619103078741674496,-3.19675,-2.27620,0.36898,-0.00106,-0.00113,-0.69963,0.71450,
1619103078808304384,-3.19032,-2.30747,0.36776,0.01416,-0.00660,-0.70399,0.71004,
1619103078908246272,-3.18825,-2.36072,0.36600,-0.01060,0.00988,0.71603,-0.69792,
1619103079108124416,-3.18724,-2.44357,0.35915,-0.02103,0.01254,0.71769,-0.69594,
1619103079241371648,-3.19008,-2.53230,0.35460,-0.01703,-0.00282,0.71722,-0.69664,
1619103079441219072,-3.20151,-2.65242,0.36198,0.01230,0.00690,-0.70075,0.71327,
1619103079707709440,-3.20493,-2.79282,0.36952,0.01317,0.01636,-0.69761,0.71617,
1619103079874256128,-3.20654,-2.88478,0.36504,0.00639,0.01637,-0.70438,0.70960,
1619103080107406080,-3.18846,-3.01072,0.36543,-0.00491,0.00413,-0.70522,0.70896,
1619103080273933312,-3.17181,-3.10752,0.36923,0.00675,-0.01118,-0.70232,0.71174,
1619103080473743104,-3.15512,-3.21145,0.36978,-0.00713,0.01196,0.70860,-0.70547,
1619103080640237056,-3.14897,-3.30519,0.36269,-0.00837,0.01516,0.71530,-0.69860,
1619103080906605056,-3.16027,-3.47185,0.35230,0.00078,0.00714,0.71284,-0.70129,
1619103081106362368,-3.16994,-3.59783,0.35511,0.00819,-0.00174,-0.70658,0.70758,
1619103081206235392,-3.17545,-3.65689,0.35749,0.00366,-0.00511,0.71146,-0.70270,
1619103081539477760,-3.16287,-3.85142,0.34360,-0.00030,-0.00615,0.71908,-0.69490,
1619103081805960960,-3.13374,-4.03144,0.35041,0.00318,0.00249,0.71909,-0.69491,
1619103082005809664,-3.11631,-4.15300,0.35513,-0.00507,0.01345,0.72113,-0.69265,
1619103082172340480,-3.10752,-4.24984,0.35051,-0.00122,0.01475,0.72687,-0.68661,
1619103082338782976,-3.10324,-4.35818,0.34185,0.00156,0.00615,0.72551,-0.68818,
1619103082472032000,-3.10386,-4.44607,0.34451,0.01478,-0.00286,0.71995,-0.69386,
1619103082571964416,-3.10403,-4.51371,0.35308,0.01289,0.00238,0.71235,-0.70170,
1619103082738513408,-3.10046,-4.61236,0.35368,0.01215,0.00038,0.71857,-0.69535,
1619103082905052928,-3.09163,-4.70806,0.34694,0.01074,-0.00998,0.72247,-0.69124,
1619103083138195456,-3.05737,-4.84956,0.34658,0.00375,-0.00721,0.71814,-0.69585,
1619103083404537344,-3.01136,-5.01527,0.35020,-0.00564,0.00015,0.72201,-0.69186,
1619103083637730048,-2.99155,-5.14260,0.33725,-0.00583,0.00358,0.73201,-0.68126,
1619103083870908416,-2.99163,-5.28148,0.33168,-0.00267,-0.00018,0.72566,-0.68805,
1619103084070762496,-2.99556,-5.41022,0.34265,0.00102,-0.00481,0.71935,-0.69463,
1619103084337148928,-2.99754,-5.56726,0.34831,0.01031,-0.00168,0.71446,-0.69960,
1619103084570333184,-2.98528,-5.70392,0.34420,0.01225,-0.01257,0.71711,-0.69674,
1619103084836809984,-2.95984,-5.86623,0.34350,0.00339,-0.00202,0.72379,-0.69001,
1619103085036653312,-2.94288,-5.97918,0.34041,-0.00281,0.00404,0.72942,-0.68405,
1619103085203180544,-2.93192,-6.06923,0.33597,0.00062,-0.00402,0.73067,-0.68272,
1619103085502009344,-2.93111,-6.25790,0.32906,-0.01270,-0.00170,0.72179,-0.69199,
1619103085736705280,-2.93346,-6.41626,0.34096,-0.00509,-0.01406,0.71975,-0.69407,
1619103085971524096,-2.92967,-6.55075,0.34497,-0.00498,-0.00730,0.72024,-0.69367,
1619103086172896000,-2.92309,-6.66883,0.33946,-0.01317,-0.00420,0.71880,-0.69508,
1619103086342982400,-2.90950,-6.77539,0.34209,-0.02336,0.00262,0.72237,-0.69110,
1619103086676461824,-2.87683,-6.96803,0.34336,-0.02301,-0.00117,0.72651,-0.68677,
1619103087009941248,-2.86645,-7.17496,0.33984,-0.01455,-0.00578,0.72250,-0.69120,
1619103087109984512,-2.86189,-7.23285,0.34379,-0.00187,-0.01333,0.71755,-0.69638,
1619103087343432704,-2.86736,-7.36652,0.35699,0.00218,-0.01767,0.71334,-0.70060,
1619103087576857856,-2.86776,-7.48949,0.34729,-0.00337,-0.02184,0.72108,-0.69250,
1619103087710243840,-2.85862,-7.55849,0.33877,-0.01498,-0.01929,0.72343,-0.68996,
1619103087876976384,-2.84504,-7.65013,0.34149,-0.01775,-0.01189,0.72625,-0.68710,
1619103088143747840,-2.80324,-7.80592,0.34616,-0.02491,-0.00517,0.72290,-0.69048,
1619103088343816704,-2.78523,-7.90884,0.33931,-0.01670,-0.00330,0.73238,-0.68069,
1619103088643941376,-2.77083,-8.10003,0.32606,-0.02967,0.00181,0.72944,-0.68340,
1619103088810677760,-2.77628,-8.21207,0.33418,-0.02186,-0.00129,0.72630,-0.68703,
1619103088944066048,-2.77727,-8.29539,0.34057,-0.03424,0.00324,0.71919,-0.69397,
1619103089010760448,-2.77934,-8.33375,0.34039,-0.02803,-0.00427,0.72253,-0.69076,
1619103089244189184,-2.77520,-8.47787,0.33715,-0.03431,0.00392,0.72453,-0.68838,
1619103089444270848,-2.76067,-8.61113,0.33317,-0.03973,-0.00402,0.72631,-0.68621,
1619103089577658624,-2.74790,-8.70050,0.33760,-0.04912,0.00145,0.72526,-0.68672,
1619103089711046656,-2.73624,-8.78542,0.33556,-0.05101,0.00939,0.72799,-0.68363,
1619103089911128576,-2.72714,-8.90625,0.32752,-0.04323,0.00380,0.73603,-0.67555,
1619103090077863424,-2.73669,-9.01072,0.32225,-0.03197,0.00835,0.72740,-0.68542,
1619103090177903616,-2.74411,-9.07637,0.32037,-0.03147,0.00258,0.72178,-0.69140,
1619103090277944832,-2.75146,-9.14390,0.32135,-0.02493,-0.00948,0.72947,-0.68349,
1619103090344644608,-2.75617,-9.18489,0.32555,-0.02545,-0.01098,0.72180,-0.69155,
1619103090444682496,-2.75890,-9.24497,0.32977,-0.02189,-0.02307,0.72345,-0.68964,
1619103090644759296,-2.74888,-9.35913,0.33062,-0.02045,-0.03517,0.72574,-0.68677,
1619103090911527424,-2.72014,-9.51479,0.33053,-0.01025,-0.03563,0.72043,-0.69254,
1619103091011565568,-2.70614,-9.57730,0.33438,-0.02481,-0.02300,0.72085,-0.69227,
1619103091211640320,-2.67871,-9.69358,0.33554,-0.03432,-0.00635,0.72105,-0.69200,
1619103091311676928,-2.67064,-9.74665,0.33274,-0.03161,-0.00547,0.72803,-0.68480,
1619103091578736640,-2.65596,-9.89029,0.32544,-0.03246,-0.00068,0.73045,-0.68219,
1619103091779040512,-2.65405,-10.00745,0.32595,-0.02547,-0.00795,0.72311,-0.69021,
1619103091912580608,-2.65359,-10.08928,0.33406,-0.02606,-0.01841,0.71950,-0.69376,
1619103092012738816,-2.65681,-10.14900,0.33959,-0.00928,-0.01194,0.71637,-0.69755,
1619103092279834880,-2.64644,-10.29594,0.33412,-0.02265,-0.01965,0.72364,-0.68952,
1619103092480012544,-2.62960,-10.40951,0.33761,-0.03476,-0.01157,0.72072,-0.69226,
1619103092646736384,-2.61217,-10.49572,0.35204,-0.04207,0.00047,0.71247,-0.70044,
1619103092813460224,-2.59294,-10.58147,0.35731,-0.05483,0.01614,0.70886,-0.70303,
1619103092913493760,-2.58930,-10.62693,0.35788,-0.05944,0.03098,0.70879,-0.70222,
1619103093146905600,-2.58558,-10.71971,0.34992,-0.06492,0.02688,0.71426,-0.69634,
1619103093313632256,-2.58180,-10.79948,0.34458,-0.06107,0.01610,0.71008,-0.70128,
1619103093480352000,-2.58539,-10.88723,0.34443,-0.04416,0.01076,0.70865,-0.70410,
1619103093713756672,-2.58796,-11.01996,0.35008,-0.04621,0.00014,0.71005,-0.70263,
1619103093780443648,-2.58426,-11.04655,0.35023,-0.04027,-0.01243,0.71069,-0.70225,
1619103093980503552,-2.57301,-11.11935,0.35128,-0.03214,-0.02005,0.71379,-0.69933,
1619103094180562176,-2.55213,-11.17505,0.35437,-0.02170,-0.02944,0.71482,-0.69835,
1619103094247248128,-2.54360,-11.19049,0.35568,-0.01548,-0.03421,0.71194,-0.70123,
1619103094347263488,-2.51880,-11.21413,0.35632,0.00094,-0.05483,0.71183,-0.70021,
1619103094447296256,-2.48984,-11.23157,0.35709,0.01893,-0.07698,0.70765,-0.70210,
1619103094547329280,-2.45870,-11.24399,0.35793,0.04010,-0.09312,0.70779,-0.69911,
1619103094647361024,-2.42305,-11.25326,0.35810,0.06147,-0.11392,0.70169,-0.70062,
1619103094714049024,-2.39896,-11.25647,0.35740,-0.07602,0.12999,-0.69903,0.69906,
1619103094814081280,-2.36570,-11.25744,0.35575,-0.09898,0.15603,-0.69485,0.69501,
1619103094914112256,-2.33695,-11.25793,0.35467,0.11958,-0.17429,0.69155,-0.69071,
1619103095014144000,-2.31474,-11.25776,0.35374,0.14186,-0.19307,0.68954,-0.68347,
1619103095147518720,-2.28221,-11.25951,0.35051,0.16161,-0.21855,0.68413,-0.67682,
1619103095247548416,-2.26038,-11.26136,0.34967,0.18042,-0.23561,0.67921,-0.67127,
1619103095314235136,-2.24683,-11.26254,0.34804,0.19145,-0.24733,0.67411,-0.66914,
1619103095380912640,-2.23519,-11.26407,0.34743,0.20506,-0.26301,0.67223,-0.66098,
1619103095480946176,-2.21595,-11.26703,0.34942,0.22707,-0.28149,0.66262,-0.65585,
1619103095580978944,-2.20005,-11.26981,0.35120,0.25162,-0.30208,0.65103,-0.64930,
1619103095681011712,-2.18573,-11.27293,0.35181,0.27436,-0.32639,0.64055,-0.63866,
1619103095781043456,-2.17422,-11.27598,0.35195,-0.29380,0.34742,-0.62733,0.63201,
1619103095914419456,-2.15834,-11.28096,0.35039,-0.31622,0.37550,-0.61311,0.61896,
1619103095981106944,-2.15184,-11.28211,0.34860,-0.32747,0.39145,-0.60474,0.61141,
1619103096047794432,-2.14496,-11.28311,0.34727,-0.33714,0.40543,-0.59727,0.60435,
1619103096181169152,-2.13197,-11.28060,0.34527,-0.35980,0.43140,-0.57918,0.59076,
1619103096247856128,-2.12622,-11.27873,0.34383,-0.36994,0.44042,-0.57235,0.58446,
1619103096381134592,-2.11257,-11.27242,0.34007,-0.38837,0.46115,-0.56004,0.56821,
1619103096481199360,-2.10050,-11.26421,0.33904,-0.39866,0.47221,-0.54939,0.56238,
1619103096547909120,-2.09259,-11.25961,0.33896,-0.40824,0.48119,-0.54340,0.55363,
1619103096647973376,-2.07787,-11.24918,0.33765,-0.42044,0.49135,-0.53293,0.54570,
1619103096714683392,-2.06691,-11.24136,0.33604,-0.42456,0.49849,-0.52677,0.54200,
1619103096848103936,-2.04496,-11.22431,0.33560,-0.43631,0.51206,-0.51652,0.52975,
1619103096914814464,-2.03533,-11.21542,0.33532,-0.44406,0.51796,-0.51304,0.52088,
1619103097114946560,-2.00573,-11.18447,0.33674,-0.45470,0.52553,-0.50425,0.51264,
1619103097248368640,-1.98567,-11.17080,0.33579,-0.46109,0.52920,-0.50024,0.50705,
1619103097581948416,-1.89812,-11.15873,0.33286,-0.46351,0.53362,-0.49888,0.50152,
1619103097915405312,-1.76090,-11.17522,0.33709,-0.47329,0.53503,-0.48950,0.50013,
1619103098048787200,-1.70993,-11.18747,0.33874,-0.47757,0.53973,-0.48066,0.49959,
1619103098148823808,-1.67628,-11.19857,0.33662,-0.48296,0.54599,-0.47570,0.49230,
1619103098548971264,-1.52775,-11.19236,0.33201,-0.48356,0.54885,-0.47613,0.48809,
1619103098749031424,-1.44495,-11.17796,0.33493,-0.48155,0.54423,-0.48071,0.49075,
1619103098915746304,-1.37841,-11.16650,0.33618,-0.47901,0.53515,-0.48990,0.49413,
1619103099049117440,-1.32621,-11.15939,0.33393,-0.47033,0.53090,-0.49252,0.50434,
1619103099282516736,-1.23902,-11.15512,0.33034,-0.46948,0.53551,-0.49801,0.49478,
1619103099582596864,-1.10021,-11.16049,0.32797,-0.47451,0.52864,-0.49608,0.49929,
